,CBP,Y
29,0.001047467003479254,4.683415552330839
1034,0.0009232146170103324,4.562744326999045
1547,0.0008525693708548511,4.556648961947907
3031,0.0011370845680522804,4.4388636051856665
1133,0.0016505961882652448,4.196465774886773
3064,0.0010529186396265994,4.151525172192748
3329,0.0013332360121652935,4.132218624381145
4164,0.0010756296407508318,4.115664532635955
2825,0.002619473756264601,4.093036887464877
2622,0.0008483028196902274,3.973201234310853
3955,0.0009152978371009688,3.939446202659998
3878,0.0011916548877936787,3.8939305027225593
1505,0.0007788816424494733,3.714319864217
4080,0.0012441396966830433,3.704804612001696
681,0.0010374784401117022,3.69086036395204
3408,0.0011009582439422628,3.680280762543824
1901,0.001630974920042929,3.63915963850848
2587,0.0019389294163227547,3.5884410384429146
2600,0.0019102855958665367,3.5479960098052383
2325,0.0009920225489431565,3.534579526842069
1301,0.0007687987401471007,3.520036448323753
2843,0.0009329157839347483,3.495468089100514
2073,0.001023627561421956,3.4586473676462663
3032,0.0019389294163227547,3.44955335434134
3358,0.0012488906815105011,3.439665278453174
1565,0.0,3.393410523003002
2702,0.0013420701894665144,3.3831749305964567
1982,0.0009972643051706523,3.3828633703610462
3549,0.0023066272896713077,3.3474857592988903
2991,0.0009458151276745511,3.34729779516032
2295,0.0011596507146455232,3.29299582147854
3506,0.0009265325138974338,3.133995369581978
2891,0.0010215236488053385,3.1083004665566
2053,0.0,3.10320868102619
1728,0.0019147296189674682,3.094907507656853
4074,0.0012275066620401841,3.049000936905554
385,0.0012064112033047215,3.0229573171272346
3801,0.0012424220690824231,3.0226391813848617
3308,0.000856788139279597,2.9952100844357816
3959,0.0010307468014997044,2.948687245748372
1289,0.0008784142912119231,2.903823821546321
3093,0.0016240622804828567,2.902512374305911
3350,0.0010630846769469787,2.891624167084296
2002,0.0015142219043073292,2.866976530080289
2314,0.0009658588238059022,2.845056607200915
1066,0.0010229454091668035,2.8409673525252828
1060,0.0023438389085754466,2.8297492306035235
274,0.0009005231012521632,2.828276954443961
878,0.0010709766819342488,2.82808690882246
3693,0.0021683693582256526,2.82287923594402
4163,0.0012441031449973903,2.813029617600067
1528,0.0009683594169252185,2.790352338148674
1347,0.0012800796312632354,2.767279642096665
2197,0.001142919683704929,2.744119002265258
1225,0.0013382923948795707,2.730316174471706
621,0.001263503663227864,2.7220870152645693
570,0.001418488522875993,2.694145035979337
276,0.0010462785221315386,2.689697797639682
1598,0.0019155744558487446,2.684917736737924
1940,0.0009144210091351708,2.67152507031628
1519,0.0010922681373793147,2.665892673273144
611,0.0012859094957382428,2.6535483158183766
1210,0.0009908974453031094,2.652787673886224
3583,0.001237097559876388,2.6490142004461483
1464,0.0009361138067001456,2.634915087463808
2384,0.001074637357200746,2.634876186457181
577,0.0013300929572399429,2.633590090070238
1241,0.001200438279736019,2.631186513511067
3756,0.00101892681235506,2.610847092356294
3695,0.0013274653195391147,2.600235087685047
39,0.0011454085119391585,2.5914317030067373
2699,0.0011501201546865272,2.589593328719585
3170,0.0011916548877936787,2.5879386185604165
2850,0.0018466651597326563,2.576749363147804
2263,0.0012380676228158113,2.574876897252595
2919,0.0011421825682492671,2.555705381752069
33,0.0013166688858174767,2.546011587113983
774,0.0015178421087319364,2.542709170852881
4006,0.0009476154504229404,2.5390147415760147
349,0.0008983369082912867,2.537100203237589
1770,0.001060917564033035,2.506683444700086
476,0.0009516752271452185,2.504301839107517
45,0.0009410236041965438,2.4908857634765367
990,0.001588048437793783,2.481597634598206
1706,0.0010997275024671118,2.4728753844800044
2517,0.0016534523560542502,2.446453000342748
2387,0.0008950953640057661,2.41276184387166
1589,0.0010836961344596406,2.4116539232242595
1255,0.001109068697821272,2.404269713449518
1731,0.0014777170453922851,2.402569027374999
23,0.0015555354850286883,2.397418753783481
2502,0.0012166066276938913,2.385466231294612
1816,0.0012342815396797228,2.3837068173914404
3452,0.0011981072342559422,2.366320663809623
50,0.0008475680893904404,2.3645362027370136
1145,0.0011416748282535318,2.357420599963361
1924,0.001300458898674603,2.3552026083145687
3118,0.001345133874190645,2.354247920613061
1933,0.001057444321423176,2.342118165798663
664,0.0017370564436579245,2.3246557553202
832,0.0013537446391823076,2.3141858649752427
394,0.0017480753967552933,2.3094120115476184
1880,0.0019569471333085453,2.301917320001518
3425,0.0012091981108328235,2.301274959007764
1714,0.0008545209249704953,2.2768557541334644
2904,0.0012855826920604306,2.2752755715463597
541,0.0013723409863410985,2.2742721147619096
3892,0.001067539468622666,2.27355411031975
327,0.0015507920303896373,2.266022468129464
449,0.0014621441522452768,2.25874815559886
170,0.0012789849954919566,2.244586988688265
2413,0.0010396134906119946,2.235245609375213
3361,0.000974093236022949,2.211651473958616
3637,0.0016087725360768757,2.200074771059204
3538,0.001834260597669434,2.1981035925729544
1618,0.0012054217010497587,2.1845317558992066
1287,0.0015070589069626401,2.181260697397541
1914,0.0012812439640841765,2.1755715645834544
1232,0.0014411353750655624,2.165674561664912
3405,0.0013187077953731485,2.163045414522972
860,0.001286994001918743,2.141449326212516
3529,0.002190640348884127,2.1330265459021422
3375,0.001018524169921875,2.1254445389430874
814,0.001183983495141904,2.1148501574920906
593,0.0016250464837224228,2.11182738964954
1889,0.0010675803616395979,2.087755330625919
3298,0.0014573085964146853,2.085333423960704
173,0.001147614599399092,2.082609322793364
2025,0.001536797559125301,2.071931078216259
3997,0.0011408492189792908,2.070785238150238
912,0.0010151075804764982,2.0690466422128453
303,0.0015051506710426776,2.04691595176385
3395,0.0010220892978769155,2.039626258986994
1109,0.0009675537075192305,2.0385072546588248
3957,0.0012420062043974802,2.0325906220259826
1418,0.001350647963349781,2.028496271539712
4184,0.0011544565379429587,2.025354402598145
1240,0.0015194602911587365,2.02462431848278
269,0.001484118867134795,2.003869157959388
2208,0.0010931179589207644,2.000547477727481
2051,0.0011573984186005698,1.9974453122359208
4090,0.000998607673087049,1.992951972116681
3777,0.0014026260448599915,1.9910414061199109
2497,0.0011113461058683877,1.9835588517975125
1165,0.0008658196879135528,1.980478590398654
3197,0.0008391607860016566,1.97881983771934
1580,0.00098500938619038,1.9785105770257805
2112,0.0009460353081737697,1.9767143087374195
3442,0.0013361198401678723,1.9718155528143777
2873,0.0010340525743590975,1.952108799777102
3227,0.002223142270854301,1.946022055639675
74,0.0012951978657983175,1.945853229840486
103,0.001417381428487193,1.945497151137976
1607,0.0013401346938636302,1.944447236189133
529,0.0009651768331220728,1.9355832715042296
1125,0.00163568295987212,1.9254034150061383
3791,0.0009881225724063406,1.9244983968759133
896,0.0009193272015652109,1.9204707393319216
1278,0.0017034502769398723,1.9113625870394768
2005,0.0013274248958808459,1.9099161561348248
19,0.0015821672476046677,1.9072344426406809
3174,0.001571349697590842,1.9068905956085185
3344,0.0011604429623079957,1.9060006065774728
975,0.0012193210049165034,1.8911830809121155
1912,0.00084836071297661,1.8903358065883544
220,0.002321853651483526,1.8808700430665632
1421,0.0012041228783196893,1.8804062667119004
2646,0.0017305097805841098,1.8735359008950856
486,0.001061572746010748,1.870770219604589
1877,0.0011914129225258727,1.8707169830550332
1057,0.0011235441073761951,1.8665277821075288
1452,0.0011344724639533012,1.8605689361798528
369,0.0010454497830944237,1.859386890262245
2421,0.0010995000489297743,1.8580639235294425
3208,0.0014146034725851836,1.84417599128124
801,0.001124806805158715,1.8366565076858503
1093,0.0012397311275648558,1.8342846473835677
1397,0.0010828979211667858,1.825079699583226
2235,0.0012120258855967624,1.817840317621912
1451,0.0012295551020725531,1.804648290807631
2312,0.0010206240178297743,1.798215032192246
2391,0.002195475100434006,1.7942489490814852
728,0.0015675783518154856,1.788836403412846
339,0.0015044664989741076,1.788729463139655
135,0.001111152953256028,1.7827593812703375
3141,0.0010334617918211567,1.7827060810522264
3060,0.001099109546222806,1.779673821608326
3785,0.0012369240442132558,1.7754161313704306
1070,0.0012293557383395543,1.7731965823148814
1908,0.0011566784913964326,1.7708544712101144
332,0.0010735289434207923,1.7650562312564908
1744,0.0008217253272587307,1.7630904600315442
2032,0.0012328419778640423,1.7628433099201264
3595,0.0013542809941639023,1.7602040279097817
2898,0.001506945446606333,1.7541702730261977
3589,0.0010608116856833975,1.7525867792605307
1688,0.0008567950391087225,1.7444543944452098
857,0.0009128013399355935,1.7425832317547996
1321,0.0010002547953240457,1.7400362514999927
3106,0.001124047900279823,1.7362414611313597
3808,0.0012845706299298117,1.7340360140413955
552,0.0013491798779223564,1.7324203910128215
1100,0.0012823235503879782,1.7312999785487728
2287,0.001528199338847819,1.723921943520416
1269,0.0016871229126827164,1.721141271389393
2358,0.0010442842631012063,1.717699659319725
1600,0.001158280939139544,1.716020154429279
3876,0.001157144574286962,1.7132001740366545
388,0.001125810813821714,1.7123093490623529
2412,0.000995997659171638,1.7111164230794085
68,0.001561132522742205,1.7042904756061457
1174,0.000981045840049464,1.6949141649955963
798,0.0016930348903925068,1.693205188852234
926,0.0012782210388168989,1.688993721467161
2746,0.000861109291185541,1.6780053894436908
2830,0.0011016222230805267,1.672172274845568
831,0.0009253186927505932,1.6713484981231677
1628,0.001082172029218406,1.6680787722866826
3281,0.001279684888463309,1.666460181290925
2494,0.0010583568031568135,1.6630213324016307
242,0.0031083486656688854,1.6621378880794764
2363,0.0012158057200463833,1.6548246241334956
1800,0.0016363917491559105,1.6497488690988606
2178,0.0013565506783054812,1.647413046054608
3659,0.0013153184593798213,1.6450344398666767
2083,0.0012940787694142378,1.6437891635493898
1384,0.0007720868283176905,1.642947762852771
500,0.0008215238629443594,1.6371262169666885
2109,0.0018005977232477292,1.6363082970760714
976,0.0010475720600968874,1.6348630466255452
2320,0.0009113863836071852,1.6335946483243995
405,0.0012010406382711378,1.6307425328478131
191,0.0009396775218939042,1.629798552379656
1275,0.0009776878206232994,1.629266096607413
3449,0.0010885522891167336,1.6278082776216023
3893,0.00137092465928135,1.6254563535115238
28,0.0010101824738560819,1.6239786117730743
2244,0.0008738503762616664,1.6206887815916653
1998,0.0012844148572830716,1.617373333972727
1860,0.001112841901910561,1.6079597802947987
760,0.0011420272835089363,1.602096954084992
531,0.0009571930819344316,1.5979830875126897
1944,0.0010386647319270122,1.5954150261093931
2350,0.0011694613823744742,1.5939599327047087
1497,0.00101445981948495,1.5935392588855253
1338,0.0016481015346919965,1.5798681990181114
487,0.0011550236232951232,1.5771521656621923
3862,0.0014358205822243785,1.5749756195418976
1926,0.001767895612240842,1.5694262078662002
1224,0.002354790097142343,1.5686207593374837
1749,0.0015142219043073292,1.564238397545319
659,0.0011501217362501102,1.5600564186425374
1168,0.0015529118475279397,1.559418073999249
2574,0.0009647757973769579,1.55594294644091
903,0.0010183866458015336,1.5556577298078509
1594,0.0014366735617619367,1.5473040286972963
3908,0.000892217242957895,1.5467241193341603
1415,0.0014936890301434297,1.5433351995011768
3206,0.0009024712319110569,1.5405756296327615
233,0.0014968652849993336,1.5378457583794345
3867,0.0008812291274981783,1.5342076512703948
2131,0.0015044664989741076,1.527931910783566
981,0.0010930513953894456,1.522268679074656
3781,0.0011839904086068734,1.5200443849368377
1102,0.0009392563999048003,1.5199506129948095
2675,0.0009363624941132282,1.511842111344956
1229,0.0007769865063961158,1.51131328759076
3896,0.0009784261608223445,1.5091432821914776
1029,0.001413023065074629,1.5072910792426026
34,0.0012731119927203351,1.5057149795983125
57,0.0013319590590406224,1.5015205675539327
1020,0.0014193442289961412,1.4988772051476376
1640,0.0007959564895755343,1.4908386226688846
2431,0.0007809046707585955,1.490278035951829
1542,0.0011976532006858676,1.489219168813122
1789,0.000985990403918374,1.481228572712705
2041,0.0013206478352493867,1.4792224567960282
1187,0.0010430389668191513,1.477171371448831
3074,0.0010047885623915955,1.4746080589192367
1411,0.0012294974045760202,1.4720169035316104
2664,0.0014924012781995745,1.463431121729045
2205,0.0010909267211845022,1.461304758367459
2957,0.001176953116509355,1.4515314929598708
399,0.0011027073471463517,1.4395440915936746
3394,0.0021876299369274223,1.4345368708884618
1587,0.0018690026430331313,1.4260866640548695
554,0.0010115603289328255,1.4171810861228311
551,0.0026322592833156596,1.414552102766046
2803,0.0014223936536357095,1.4140453294026971
2305,0.002217237615411688,1.4126642348464886
977,0.0009379725069544565,1.407719509597043
1884,0.0015459245990110677,1.4028612983266489
2139,0.0009949972581261215,1.4016676708497362
3965,0.0012623319734644538,1.4014845803086562
4068,0.001422043213024836,1.3984189813405097
3817,0.0016884183643354324,1.3955220081399455
2281,0.001293083907348108,1.3927654778823273
3633,0.0013001624217798841,1.3865412609081234
2573,0.0008391117419583685,1.3811835441389044
4095,0.0009935796721201348,1.3807972866874625
3999,0.0011312555329934374,1.380230722597395
2368,0.0011852711996608778,1.3795533083832578
1956,0.0014031800127442355,1.3714536975764613
