,CBP,Y
2003,1.7609807,-0.1570685791555695
605,1.6885009,0.0234642336630384
1506,1.1457677,-0.5923439181276207
991,1.129166,0.5920103644410937
3014,1.0091052,0.2225712857299866
2064,0.9716067,0.577779801723308
2990,0.93423283,-0.9497214139327091
164,0.9246439,-0.4774720003117056
3083,0.87311,0.0185606620859574
3970,0.8296258,1.100879147644123
3600,0.8147622,0.0899698249590485
2953,0.79815334,-1.3991521764782977
1810,0.7733312,0.158513631355914
2252,0.7733295,-1.210483734032768
608,0.7654722,1.0013779309772353
4092,0.76371413,0.6772262114326999
2666,0.74285,0.1245129025609873
2789,0.7215103,-0.9250500649146924
1783,0.7018837,0.5822633495275822
3077,0.6851412,0.4587011992587176
1269,0.6851405,1.721141271389393
944,0.68053573,0.9178933260591592
3291,0.66753185,0.7451758195491471
3734,0.6410754,0.923059683617861
1624,0.6410754,0.2369623007880304
3228,0.6187897,-0.049477258480295
4086,0.61862993,-0.0130006196843601
3683,0.60368973,0.4288260112651189
3383,0.59128416,0.6217830344722901
2372,0.5421638,0.0
2540,0.5419535,0.5780356815513925
2,0.5343435,-1.5547684030549456
3847,0.53314924,-2.888677890452892
2642,0.5305773,-0.1372566945833305
1557,0.5215942,0.0715311371000869
2784,0.5041887,0.2846333296915201
548,0.4931373,0.6086179725509199
840,0.48636955,-0.4334575437178455
566,0.48083422,0.4102241818949532
3488,0.48083422,-0.4513045704634899
3829,0.47729063,-0.0440215841185973
2261,0.47581172,0.4667415993472663
2730,0.47279704,0.1992563620597741
429,0.4720467,0.1624292588079657
1133,0.46967894,4.196465774886773
3335,0.46708274,0.2055576085874834
1164,0.46148443,-0.8511550127419487
3639,0.4601246,1.316252841501802
502,0.45848995,-1.7958163091108488
3613,0.45134658,-0.1611402058255689
1524,0.4456456,0.7911880539253328
422,0.43903822,0.3005267194792673
2284,0.43658203,-0.1555365383325622
3410,0.4352956,0.4646769853825614
539,0.43516907,-0.9378107141889804
1192,0.42071316,0.4449148291289634
4107,0.416621,0.8662100274835859
3421,0.4112067,-0.6819368859106009
2734,0.41116583,-0.8602141872101782
710,0.4060325,0.3521369888622825
1855,0.3957207,-0.4773546405281538
1338,0.3933336,1.5798681990181114
1707,0.3836646,-0.2848898307764779
4079,0.3811499,-1.7380330405607292
3054,0.38090202,1.1079811387287466
2359,0.37347254,0.0183232953400054
2319,0.36825308,0.4706294091142723
2247,0.36724582,-0.5277074063343383
1262,0.36512417,0.4028896326945512
1132,0.3643245,0.268052324962912
1040,0.36421257,-0.0593110784262905
3176,0.3611816,-0.2803875124124654
4148,0.35943523,-0.6425481965092312
3883,0.35749146,0.2132980974577013
2482,0.3570985,0.5339296791087135
1395,0.3568149,-0.3745542466762501
1746,0.3558621,0.1123662453130523
2135,0.35390708,-0.5320107268441543
1170,0.35096657,0.6384605498896618
3578,0.35052568,0.2267677266318506
1747,0.34911814,-0.1935821361309404
3691,0.34717205,0.59001184787417
883,0.34591982,0.1235642837015366
3061,0.34506327,-0.0721528963211212
4199,0.34335017,0.5298839890669587
3770,0.34325662,0.0242689774752572
3403,0.34272036,0.5407015684725132
3821,0.34154665,0.0251079165686155
2545,0.34068725,0.9785400265575152
2285,0.33549106,0.4756605396507598
3875,0.33265644,-0.0024735574629511
1442,0.33192328,0.3618392933500381
2860,0.3317004,0.273258865189098
1361,0.33167487,-0.1720768726310662
403,0.33093712,-0.6475886135088027
1418,0.33056927,2.028496271539712
3326,0.33056268,0.655984488070144
2661,0.327884,-0.7466700078340256
762,0.3275096,0.5564211681677396
4068,0.32311195,1.3984189813405097
3991,0.32298395,-1.7402765820057822
2891,0.32193497,3.1083004665566
1336,0.3212356,-0.6593825196670617
3536,0.3212356,-0.5299509750133294
251,0.31952772,0.6760541955982291
1975,0.31896117,0.8209501846219665
286,0.31788468,-0.1645538084813252
973,0.3169092,-2.0815338331484825
3708,0.31661588,-0.7168028090657598
2165,0.3164224,0.3991572701529048
1853,0.31489822,-0.3326942981923931
2463,0.3145509,-0.7434771322170881
3012,0.31447065,0.215512667661758
2555,0.31291106,-2.3979670418394274
1569,0.31288904,0.1325253630546505
2837,0.3128881,-0.6034709703193732
4007,0.31159893,-0.1610454700937542
1378,0.30850428,-1.153842606168426
3906,0.30637926,1.242915290000362
4196,0.30623668,1.0630545206738475
2809,0.30531213,-0.7395552239265825
812,0.30373323,0.3292694882155344
4149,0.30107734,-0.7114607675126585
4169,0.2982584,0.4936485900403642
666,0.29825714,0.0541470247889258
1858,0.29581824,-1.390924924727225
3901,0.29316583,-0.8147991652369205
2189,0.29316556,0.7765030217318201
155,0.29262748,-0.9097168346175566
134,0.29110843,-0.5491422031587607
1849,0.2886905,-0.0556599014162479
70,0.28759965,0.817274635132164
675,0.2865046,0.1022129114325305
4084,0.2858856,0.3469159911307505
3002,0.28132233,-1.5872313131954123
1774,0.27999124,1.0199651939657242
3418,0.27979207,0.940468544963761
325,0.27876732,-0.3295692992105395
2237,0.27823943,0.1292494845207212
1177,0.27492437,-0.1910594152853613
1013,0.2736724,0.4107831074290407
752,0.27359557,-0.0993129258375764
1153,0.2723943,-0.3541107817717203
3528,0.2722163,-2.3882705897160585
3913,0.26839095,0.4174573151054169
3013,0.2663499,0.0524555987843224
615,0.2656624,0.2534810624849049
2432,0.2624813,-0.1337058857007892
2882,0.26176855,-0.0080923587486818
3371,0.26146987,-0.5502663493071958
559,0.26140186,-0.6722131234783073
763,0.26066503,0.4025931809556126
1254,0.25972474,0.8116015066855582
3408,0.25771803,3.680280762543824
734,0.25694418,-0.118594212046559
2993,0.2567313,0.7994305257497962
3039,0.2560232,0.3938991815893869
2606,0.2552407,-0.1970057014758763
1588,0.25355554,-2.4991162061834866
426,0.2531778,0.7016536910885365
4150,0.2507632,0.1950868712133664
418,0.2498021,0.6483757061104806
4034,0.24969667,-2.299293456842928
3808,0.24883312,1.7340360140413955
1786,0.24797443,1.0528964008592914
3912,0.24654621,0.5435523516785941
3854,0.24462602,-0.2130088024781446
3372,0.24413544,-0.4217659859241621
3430,0.24372923,-0.463379721200103
1951,0.24355493,-0.0805434510511762
3774,0.2424057,-0.3906275470302423
1221,0.24017845,-0.4713223489505657
219,0.2395161,-0.2862160126011578
2801,0.23912242,-0.060637362057953
2602,0.23893808,-0.7915479467382718
1134,0.23877206,-1.1571669055042022
1207,0.23876697,-0.9607466054401824
2278,0.2387438,0.1044022862264048
2562,0.2381003,0.1977603779530936
2034,0.23743974,0.2454673492795558
1368,0.23734842,-0.224507833468376
4069,0.2370458,-0.2975428044239194
4182,0.23635891,0.7754207660533257
2767,0.23634097,-0.2701617520547644
1633,0.23584872,-0.024864144181267
2506,0.2357747,1.0064253547010438
1443,0.23341957,-0.4103912909672393
1857,0.2330437,0.1609762656016173
3937,0.23163606,-0.8870070375327805
3046,0.23152986,-0.0051064183925107
2069,0.23145866,-0.3249328923468696
3951,0.23050205,0.161154210559808
1235,0.22990708,-0.9573886567206896
1561,0.22806035,-0.6176866204704493
1087,0.22768983,1.006173425565362
3351,0.22746038,-0.3034693766746894
507,0.22733097,-0.4642683748115565
2384,0.22664164,2.634876186457181
3604,0.22422518,1.1762588359153587
844,0.22389933,-0.0642332091081576
2094,0.22362186,0.5139215041758771
3294,0.22223169,-0.4096031366431632
962,0.2211062,0.1816639112138196
4117,0.22097296,-1.365442438722861
1717,0.22012454,0.1089285231371333
190,0.21865384,0.8189027841565304
1057,0.21821348,1.8665277821075288
2975,0.21781972,0.8017378959154203
2266,0.21606582,-1.4436927560938906
3771,0.21606582,0.7006114937102077
1500,0.2157023,0.0592489272430349
4032,0.21556453,-1.1738073408883587
1884,0.21524207,1.4028612983266489
2597,0.21467455,0.4420397741820596
575,0.21216044,-1.2298703040003218
1376,0.21185163,-0.3631020072066268
565,0.21138825,0.5049516151130953
811,0.21110198,0.1524174093493963
3737,0.21063954,0.3444432013975972
1488,0.20912015,0.5565965721278803
4009,0.20894933,-1.353885868987085
982,0.20887032,0.4012286644558368
2599,0.20823912,-0.3150727217861702
2360,0.2082086,-0.6452306583517282
274,0.20669603,2.828276954443961
1980,0.2055852,-0.5886657274881817
3448,0.20480618,-0.4095374389207009
2925,0.2041835,-0.4671609858644851
2027,0.2037517,-0.0731932646625427
1543,0.20257598,0.1934049655847922
1159,0.20237975,-0.7675120782757994
1630,0.20235838,0.2441104740627304
3253,0.20235838,-0.2945425987772321
3487,0.2007798,0.1643426227472567
2292,0.20061503,1.3270913327405165
2187,0.20041701,-0.7265509931413767
765,0.20040146,1.0930199948041746
1467,0.20037931,-1.521801134316669
3845,0.20036809,-2.449780590765028
1937,0.19874461,-0.2529532409485753
51,0.19818947,-0.1319557956474258
3037,0.19779022,-0.1034586199173116
3468,0.19765764,0.2366442437712088
1791,0.19741738,-0.2962586264732185
1667,0.1974165,0.5002478074945991
3417,0.19720049,0.1722338031239748
2409,0.19710553,-0.5852678757220799
1920,0.19704191,0.7081156940255264
3187,0.19594061,-0.733097475404966
1552,0.19504502,-0.023269282042136
1039,0.19434913,0.6395079369467935
3768,0.19434883,-0.5286555663447897
3804,0.19430344,-0.055824551092786
3596,0.19368222,-0.2463547031987658
