,CBP,Y
3589,[0.006073],1.7525867792605307
1688,[0.0185132],1.7444543944452098
857,[0.02269554],1.7425832317547996
1321,[-0.01811886],1.7400362514999927
3106,[0.00298119],1.7362414611313597
3808,[0.06144953],1.7340360140413955
552,[-0.04352093],1.7324203910128215
1100,[0.0245285],1.7312999785487728
2287,[-0.1055336],1.723921943520416
1269,[0.22286892],1.721141271389393
2358,[-0.0047102],1.717699659319725
1600,[0.01951122],1.716020154429279
3876,[-0.01343584],1.7132001740366545
388,[0.01047659],1.7123093490623529
2412,[0.00086689],1.7111164230794085
68,[0.00105906],1.7042904756061457
1174,[-0.01788092],1.6949141649955963
798,[0.015769],1.693205188852234
926,[-0.01139688],1.688993721467161
2746,[0.01195621],1.6780053894436908
2830,[0.01129246],1.672172274845568
831,[-0.01091146],1.6713484981231677
1628,[-0.01124716],1.6680787722866826
3281,[0.01876879],1.666460181290925
2494,[-0.0181551],1.6630213324016307
242,[0.00904608],1.6621378880794764
2363,[0.00033379],1.6548246241334956
1800,[-0.06934929],1.6497488690988606
2178,[0.00880098],1.647413046054608
3659,[0.02589273],1.6450344398666767
2083,[-0.00238419],1.6437891635493898
1384,[0.00052643],1.642947762852771
500,[0.0184226],1.6371262169666885
2109,[-0.02537012],1.6363082970760714
976,[0.022264],1.6348630466255452
2320,[0.00709677],1.6335946483243995
405,[-0.00406027],1.6307425328478131
191,[0.05640268],1.629798552379656
1275,[-0.03295469],1.629266096607413
3449,[0.03591585],1.6278082776216023
3893,[0.01091957],1.6254563535115238
28,[-0.00060844],1.6239786117730743
2244,[-0.0060792],1.6206887815916653
1998,[-0.05899382],1.617373333972727
1860,[-0.04120064],1.6079597802947987
760,[0.0239234],1.602096954084992
531,[0.00878477],1.5979830875126897
1944,[-0.03598833],1.5954150261093931
2350,[-0.06757402],1.5939599327047087
1497,[-0.00752735],1.5935392588855253
1338,[0.02104044],1.5798681990181114
487,[-0.0430994],1.5771521656621923
3862,[0.0048871],1.5749756195418976
1926,[0.01122475],1.5694262078662002
1224,[-0.02889442],1.5686207593374837
1749,[-0.00177479],1.564238397545319
659,[-0.00711012],1.5600564186425374
1168,[0.00874329],1.559418073999249
2574,[0.00664711],1.55594294644091
903,[-0.00123739],1.5556577298078509
1594,[-0.01626348],1.5473040286972963
3908,[0.01020861],1.5467241193341603
1415,[-0.10314083],1.5433351995011768
3206,[-0.01127481],1.5405756296327615
233,[-0.01465988],1.5378457583794345
3867,[0.0057826],1.5342076512703948
2131,[-0.0887351],1.527931910783566
981,[0.01005125],1.522268679074656
3781,[0.04180908],1.5200443849368377
1102,[-0.01561594],1.5199506129948095
2675,[-0.00725698],1.511842111344956
1229,[0.01113844],1.51131328759076
3896,[0.02328205],1.5091432821914776
1029,[-2.9563904e-05],1.5072910792426026
34,[-0.00457621],1.5057149795983125
57,[-0.0350585],1.5015205675539327
1020,[-0.00575495],1.4988772051476376
1640,[0.03770304],1.4908386226688846
2431,[0.01218748],1.490278035951829
1542,[0.00614405],1.489219168813122
1789,[0.00021219],1.481228572712705
2041,[0.02177811],1.4792224567960282
1187,[0.0004735],1.477171371448831
3074,[0.00113773],1.4746080589192367
1411,[0.01200342],1.4720169035316104
2664,[0.01807451],1.463431121729045
2205,[-0.00282478],1.461304758367459
2957,[-0.0101757],1.4515314929598708
399,[-0.01435757],1.4395440915936746
3394,[-0.00326872],1.4345368708884618
1587,[-0.00064039],1.4260866640548695
554,[0.00131464],1.4171810861228311
551,[-0.01576662],1.414552102766046
2803,[0.00927973],1.4140453294026971
2305,[0.01431704],1.4126642348464886
977,[-0.00111055],1.407719509597043
1884,[-0.00506353],1.4028612983266489
2139,[-0.04127359],1.4016676708497362
3965,[0.0055542],1.4014845803086562
4068,[0.0246768],1.3984189813405097
3817,[0.00453663],1.3955220081399455
2281,[-0.02090788],1.3927654778823273
3633,[-0.01253033],1.3865412609081234
2573,[-0.01247358],1.3811835441389044
4095,[0.01631689],1.3807972866874625
3999,[0.00776911],1.380230722597395
2368,[0.00161791],1.3795533083832578
1956,[-0.00761509],1.3714536975764613
1114,[0.02944231],1.3702386534236364
4072,[-0.09747887],1.3689608819865686
1498,[-0.00839424],1.3678493416636646
26,[-0.05968046],1.367544803645814
2356,[-0.00340939],1.3649169857620298
378,[0.01079893],1.3604694750810342
3062,[-0.00203323],1.3595198295762123
2498,[0.00266314],1.3585871844114508
1112,[-0.0220027],1.357031624836559
587,[-0.04665422],1.35630855209784
2242,[0.03114033],1.3540672730167809
32,[0.00692654],1.3537710851343632
1450,[0.02555323],1.353730792917
2161,[-0.06877041],1.3504527290789476
1362,[0.00171328],1.3369899117006352
111,[0.0168972],1.3354272092176516
1023,[0.00848436],1.3295353855529584
1122,[-0.03798056],1.3289368576115892
1019,[0.01489401],1.3287895727411998
2292,[0.0151577],1.3270913327405165
401,[0.00770855],1.321695813272175
3639,[0.06325483],1.316252841501802
1104,[-0.02040911],1.3155949073725808
3339,[-0.09639978],1.312705971518634
175,[0.04710484],1.3117455223782788
2257,[-0.02147532],1.3075111741452825
